data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5283231,508,MZM657,657,2016-07-13,2016,2,Strategic developments,Change to group/activity,RENAMO: Mozambican National Resistance,,3,,,0,30,Eastern Africa,Mozambique,Manica,Mossurize,Espungabera,Espungabera,-20.4516,32.7695,2,AIM,National,"Security Measures: Continued military action by RENAMO gunmen have led to the closure of four health units in Garagua and Maco in Mossurize district, and Mussianhalo and Chuala in Barue district. Residents are fleeing for their safety, while dozens of schools have also been closed in the province.",0,1561469187,MOZ
5919927,508,MZM656,656,2016-07-06,2016,1,Strategic developments,Looting/property destruction,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),Health Workers (Mozambique),7,37,Eastern Africa,Mozambique,Tete,Tsangano,Tsangano,Tsangano,-15.1611,34.5594,1,AIM,National,"Looting: A group of fifteen RENAMO armed men attacked the village of Banga in Tsangano district, firing shots in the air to chase residents from their homes, vandalizing the office of the local secretary and stealing medicine from the local health centre.",0,1567465422,MOZ
6707605,508,MZM655,655,2016-07-02,2016,1,Protests,Peaceful protest,Protesters (Mozambique),AMETRAMO: Association of Traditional Medics of Mozambique,6,,,0,60,Eastern Africa,Mozambique,Maputo City,Maputo,Maputo,Maputo,-25.9655,32.5832,1,AIM,National,"Dozens of people demonstrated in Maputo to protest against the kidnapping and murder of albino citizens in Mozambique. Among those attending were members of the Association of Traditional Medics of Mozambique (Ametramo), and albino defence associations.",0,1578503612,MOZ
5283228,508,MZM654,654,2016-06-27,2016,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Military Forces of Mozambique (1990-),,1,13,Eastern Africa,Mozambique,Inhambane,Cidade de Maxixe,Maxixe,Maxixe,-23.8597,35.3472,2,AIM,National,RENAMO gunmen attacked a convoy under armed escort travelling on the main north-south highway to Maxixe. Soldiers guarding the convoy returned fire.,0,1561469187,MOZ
6857981,508,MZM653,653,2016-06-19,2016,1,Riots,Violent demonstration,Rioters (Mozambique),,5,,,0,50,Eastern Africa,Mozambique,Maputo,Namaacha,Cidade Da Matola,Matola,-25.9622,32.4589,1,AIM,National,Matola residents burnt tyres in front of the home of the Maputo police commander in response to the killing by a policeman guarding his home of a civilian leaving a nearby party. The policeman was reportedly drunk.,0,1580939304,MOZ
5283226,508,MZM652,652,2016-06-10,2016,1,Strategic developments,Looting/property destruction,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Sofala,Cheringoma,Inhamitanga,Cheringoma,-18.3786,35.3900,2,AIM,National,"Looting: Around 10 RENAMO gunmen ambushed a vehicle belonging to the public electricity company EDM in Inhamitanga, in Cheringoma district, stealing property. In a similar incident, RENAMO gunmen attacked a group of fishermen in Inhamitanga, in Cheringoma district, stealing some of their possessions.",0,1561469187,MOZ
5283224,508,MZM650,650,2016-06-08,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Sofala,Cheringoma,Inhamitanga,Cheringoma,-18.3786,35.3900,2,AIM,National,"RENAMO gunmen attacked a train belonging to the Brazilian mining company Vale in Cheringoma district for the second time in a week, injuring at least one person. The train completed its journey after the attack.",0,1561469187,MOZ
5283225,508,MZM651,651,2016-06-08,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Manica,Barue,Catandica,Honde,-18.3203,33.2092,2,AIM,National,"At least one person died and several others were injured when RENAMO gunmen attacked five trucks laden with various goods in Barue district, Manica province, stealing the goods and setting the five vehicles on fire.",1,1561469187,MOZ
5283223,508,MZM649,649,2016-06-06,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Sofala,Cheringoma,Inhamitanga,Cheringoma,-18.3786,35.3900,2,AIM,National,"RENAMO gunmen attacked a train belonging to the Brazilian mining company Vale in Cheringoma district, Sofala province, injuring at least one person. The train was able to continue its journey to Matize, Tete province.",0,1561469187,MOZ
5283222,508,MZM648,648,2016-06-04,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Manica,Barue,Catandica,Honde,-18.3203,33.2092,2,AIM,National,"RENAMO gunmen allegedly attacked two Freightliner trucks in Barue district, Manica province, that were travelling from Tete to Chimoio, setting one of the trucks in fire. At least two people were injured.",0,1561469187,MOZ
6858002,508,MZM647,647,2016-05-27,2016,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Police Forces of Mozambique (1990-),,1,13,Eastern Africa,Mozambique,Zambezia,Quelimane,Cidade De Quelimane,Quelimane,-17.8786,36.8883,2,AIM,National,RENAMO gunmen reportedly injured two members of the riot police when they ambushed a bus in Zambezia province.,0,1580939305,MOZ
6764425,508,MZM646,646,2016-05-27,2016,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Military Forces of Mozambique (1990-),,1,13,Eastern Africa,Mozambique,Sofala,Gorongosa,Gorongosa,Gorongosa,-18.6756,34.0728,2,AFP,International,Clashes between soldiers and RENAMO forces led to an unknown number of casualties in Gorongosa forest.,3,1580162542,MOZ
5283217,508,MZM643,643,2016-05-23,2016,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Military Forces of Mozambique (1990-),,1,13,Eastern Africa,Mozambique,Sofala,Caia,Caia,Caia,-17.8203,35.3442,2,AIM,National,"RENAMO gunmen ambushed a convoy escorted by the defence and security forces between the towns of Nhamapaza and Caia, killing one person and injuring another two.",1,1561469187,MOZ
5283218,508,MZM644,644,2016-05-23,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Mozambique),,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Maputo,Marracuene,Marracuene,Marracuene,-25.7369,32.6764,1,AIM,National,"Unidentified assailants shot and seriously injured a prominent Mozambican academic and political commentator in Marracuene district, after he was kidnapped outside his house.",0,1561469187,MOZ
5283219,508,MZM645,645,2016-05-23,2016,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Military Forces of Mozambique (1990-),,1,13,Eastern Africa,Mozambique,Sofala,Chibabava,Muxungue,Muxungue,-20.5855,33.8448,2,AIM,National,"RENAMO gunmen ambushed a bus escorted by the defence and security forces between the towns of Save and Muxungue, injuring six people and causing serious damage to the bus. The defence forces returned fire.",0,1561469187,MOZ
5283216,508,MZM642,642,2016-05-19,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),Civilians (International),7,37,Eastern Africa,Mozambique,Zambezia,Mopeia,Mopeia,Mopeia,-17.9772,35.7033,2,AIM,National,"Three people were injured in an attack by RENAMO gunmen on a bus at Longoze, Mopeia district, in Zambezia province.",0,1561469187,MOZ
5283214,508,MZM640,640,2016-05-15,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Manica,Mossurize,Espungabera,Espungabera,-20.4516,32.7695,2,AIM,National,"One person was killed and another five injured in an attack by RENAMO gunmen near Espungabera in Mossurize district, Manica province.",1,1561469187,MOZ
5919926,508,MZM641,641,2016-05-15,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),Civilians (International); Teachers (Mozambique),7,37,Eastern Africa,Mozambique,Zambezia,Mocuba,Mocuba,Mocuba,-16.8375,36.9856,2,AFP,International,"A Filipino teacher was killed and four other civilians injured in an attack by RENAMO gunmen on a bus in Murrotone, near Mocuba town in Zambezia province.",1,1567465422,MOZ
5741941,508,MZM639,639,2016-05-03,2016,1,Riots,Mob violence,Rioters (Mozambique),Vigilante Group (Mozambique),5,Police Forces of Mozambique (1990-),,1,15,Eastern Africa,Mozambique,Tete,Changara,Luenha,Luenha,-16.8360,33.2740,1,AIM,National,"An angry crowd burnt down two houses and a vehicle belonging to a man suspected of kidnapping children in Luenha, in Changara district. Police intervened as the crowd attempted to lynch the suspect, firing into the air in an attempt to disperse the rioters, leading to one death and four people injured.",1,1567462123,MOZ
6289197,508,MZM638,638,2016-05-02,2016,1,Riots,Mob violence,Rioters (Malawi),,5,Rioters (Mozambique),,5,55,Eastern Africa,Mozambique,Tete,Tsangano,Tsangano,Tsangano,-15.1611,34.5594,1,Nyasa Times (Malawi),Regional,"A group of Malawians crossed the border into the Mozambique side of Tsangano to loot the shop of a Burundian accused of detaining a Malawian earlier, leading to clashes with the residents.",0,1572403753,MOZ
5283211,508,MZM636,636,2016-04-26,2016,1,Battles,Government regains territory,Police Forces of Mozambique (1990-),,1,RENAMO: Mozambican National Resistance,,3,13,Eastern Africa,Mozambique,Sofala,Chemba,Chiramba,Saboa,-16.9786,34.6169,1,AIM,National,"RENAMO gunmen attacked and temporarily occupied a police post in Chiramba region of Chemba district, displacing people to safer areas. Police forces drove RENAMO gunmen out in an operation launched the following day.",0,1561469187,MOZ
5283210,508,MZM635,635,2016-04-25,2016,1,Battles,Non-state actor overtakes territory,Police Forces of Mozambique (1990-),,1,RENAMO: Mozambican National Resistance,,3,13,Eastern Africa,Mozambique,Sofala,Chemba,Chiramba,Saboa,-16.9786,34.6169,1,AIM,National,"RENAMO gunmen attacked and temporarily occupied a police post in Chiramba region of Chemba district, displacing people to safer areas. Police forces drove RENAMO gunmen out in an operation launched the following day.",0,1561469187,MOZ
5283209,508,MZM634,634,2016-04-21,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),Government of Mozambique (1990-),7,37,Eastern Africa,Mozambique,Sofala,Gorongosa,Nhamadze,Canda,-18.4856,33.9808,1,AIM,National,"RENAMO gunmen ambushed a vehicle belonging to the head of the local administrative post near Canda, killing one and injuring three others.",1,1561469187,MOZ
5283207,508,MZM632,632,2016-04-18,2016,1,Battles,Armed clash,Police Forces of Mozambique (1990-),,1,RENAMO: Mozambican National Resistance,,3,13,Eastern Africa,Mozambique,Manica,Barue,Catandica,Honde,-18.3203,33.2092,1,AIM,National,"Police forces shot dead two RENAMO gunmen, whom they surprised in an attempt to sabotage a bridge at Honde, in Barue district.",2,1561469187,MOZ
5283208,508,MZM633,633,2016-04-18,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Mozambique),,3,Civilians (Mozambique),RENAMO: Mozambican National Resistance; Government of Mozambique (1990-),7,37,Eastern Africa,Mozambique,Inhambane,Cidade De Inhambane,Cidade De Inhambane,Inhambane,-23.8650,35.3833,1,AIM,National,"Unknown assailants shot and seriously injured second deputy chairperson of the Inhambane Provincial Assembly and RENAMO party member, Antonio Chule outside his Inhambane home.",0,1561469187,MOZ
5283206,508,MZM631,631,2016-04-17,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Manica,Barue,Catandica,Honde,-18.3203,33.2092,2,AIM,National,"RENAMO gunmen attacked vehicles trapped in a deep trench on the main highway in the Boco-Boco area, in Barue district, injuring one person and setting three vehicles on fire.",0,1561469187,MOZ
5283205,508,MZM630,630,2016-04-15,2016,3,Violence against civilians,Attack,Unidentified Armed Group (Mozambique),,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Sofala,Gorongosa,Nhamadze,Canda,-18.4856,33.9808,1,AFP,International,Reports of a mass grave containing 120 bodies surface in a region which has seen clashes between the security forces and RENAMO members. There is speculation that the bodies may be related to the violence in Oct 2015. The authorities have denied the existance of the grave while journalists from LUSA and Deutsche Welle find graves in the area containing at least 15 bodies.,15,1561469187,MOZ
5283204,508,MZM629,629,2016-04-13,2016,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Police Forces of Mozambique (1990-),,1,13,Eastern Africa,Mozambique,Sofala,Gorongosa,Gorongosa,Gorongosa,-18.6756,34.0728,1,AIM,National,"RENAMO gunmen unsuccessfully attempted to raid the police post at the entrance to Gorongosa town, seriously wounding one member of the riot police.",0,1561469187,MOZ
5283203,508,MZM628,628,2016-04-12,2016,1,Battles,Armed clash,Military Forces of Mozambique (1990-),,1,RENAMO: Mozambican National Resistance,,3,13,Eastern Africa,Mozambique,Sofala,Gorongosa,Gorongosa,Gorongosa,-18.6756,34.0728,2,AIM,National,"Mozambican military forces killed at least five RENAMO gunmen in in Gorongosa district (Sofala province), when Renamo gunmen attempted to ambush a government military supply column.",5,1561469187,MOZ
7210895,508,MZM626,626,2016-04-10,2016,1,Battles,Armed clash,Military Forces of Mozambique (1990-),,1,RENAMO: Mozambican National Resistance,,3,13,Eastern Africa,Mozambique,Manica,Barue,Nhampassa,Nhassacara,-17.5936,33.2667,1,AIM,National,"Clashes between Mozambican military forces and RENAMO gunmen in the zone of Nhassacara in Barue district killed 15 RENAMO gunmen and one government soldier, and injured three other soldiers.",16,1600121119,MOZ
6857967,508,MZM703,703,2016-04-10,2016,1,Protests,Peaceful protest,Protesters (Mozambique),,6,,,0,60,Eastern Africa,Mozambique,Pemba,Cidade De Pemba,Cidade De Pemba,Pemba,-12.9733,40.5176,1,AIM,National,About 100 people demonstrated at the police station following the shooting of an unarmed man,0,1580939304,MOZ
6857944,508,MZM625,625,2016-04-09,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Mozambique),,3,Civilians (Mozambique),Government of Mozambique (1990-),7,37,Eastern Africa,Mozambique,Sofala,Beira,Cidade Da Beira,Beira,-19.8436,34.8389,1,AIM,National,"Unknown gunmen killed three people, including a member of the National Defence and Security Council (CNDS), in Beira.",3,1580939304,MOZ
5283199,508,MZM624,624,2016-03-31,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Manica,Barue,Catandica,Aldeia Nhamatema,-18.4869,33.2867,1,Televisao de Mozambique,National,"RENAMO gunmen allegedly attacked a bus travelling from Tete to Chimoio. The attack took place in Nhamatema in Barue district, Manica Province and resulted in one person injured.",0,1561469187,MOZ
6319019,508,MZM623,623,2016-03-28,2016,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Police Forces of Mozambique (1990-),Government of Mozambique (1990-),1,13,Eastern Africa,Mozambique,Manica,Barue,Catandica,Honde,-18.3203,33.2092,2,Xinhua,International,"Suspected RENAMO gunmen attacked a local government convoy on its way to Manica provinces capital Chimoio, injuring three policemen in Barue district.",0,1572403791,MOZ
6707650,508,MZM622,622,2016-03-27,2016,1,Strategic developments,Disrupted weapons use,Police Forces of Mozambique (1990-),,1,RENAMO: Mozambican National Resistance,Home Guards,3,13,Eastern Africa,Mozambique,Maputo City,Maputo,Maputo,Maputo,-25.9655,32.5832,1,AIM,National,Weapons Seizure: The Mozambican police raided RENAMO headquarters and two houses belonging to a RENAMO leader in Maputo to seize illicit weapons. Some RENAMO guards were allegedly notified for statement by police.,0,1578503612,MOZ
5283196,508,MZM621,621,2016-03-16,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Manica,Barue,Catandica,Honde,-18.3203,33.2092,1,AIM,National,"RENAMO gunmen injured three people in an ambush against a bus in Honde, in Barue district.",0,1561469187,MOZ
5283195,508,MZM620,620,2016-03-05,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Manica,Barue,Catandica,Honde,-18.3203,33.2092,1,AIM,National,"RENAMO gunmen opened fire on a bus in the Honde area, in Barue district of Manica province, killing 2 people and injuring a further 8.",2,1561469187,MOZ
5283193,508,MZM618,618,2016-02-23,2016,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Military Forces of Mozambique (1990-),,1,13,Eastern Africa,Mozambique,Sofala,Maringue,Maringue,Maringue,-17.9644,34.3906,1,AIM,National,"Renamo gunmen attacked a convoy travelling under armed escort near Fudza village in Maringue, Sofala province. The vehicle occupants were rescued by security forces.",0,1561469187,MOZ
5283194,508,MZM619,619,2016-02-23,2016,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Military Forces of Mozambique (1990-),,1,13,Eastern Africa,Mozambique,Sofala,Chibabava,Muxungue,Muxungue,-20.5855,33.8448,2,AIM,National,"Renamo gunmen attacked a convoy travelling under armed escort in the Zove area of Sofala province, near the small town of Muxungue. At least one driver was severely injured.",0,1561469187,MOZ
5283192,508,MZM617,617,2016-02-20,2016,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Police Forces of Mozambique (1990-),,1,13,Eastern Africa,Mozambique,Manica,Barue,Catandica,Honde,-18.3203,33.2092,1,AIM,National,"Renamo gunmen injured two policemen in an ambush in the Honde area of Barue district, in the central province of Manica.",0,1561469187,MOZ
6857987,508,MZM615,615,2016-02-19,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Mozambique),,3,Civilians (Mozambique),Apostolic Faith Mission,7,37,Eastern Africa,Mozambique,Manica,Chimoio,Cidade De Chimoio,Chimoio,-19.1164,33.4833,1,AIM,National,Four men murdered a pastor of the Apostolic Faith Mission in the central Mozambican city of Chimoio. The killing could be due to disputes with other churches. Rival religious sects are competing for the same limited pool of believers.,1,1580939304,MOZ
5283191,508,MZM616,616,2016-02-19,2016,1,Violence against civilians,Attack,Military Forces of Mozambique (1990-),,1,Civilians (Mozambique),FRELIMO: Liberation Front of Mozambique,7,17,Eastern Africa,Mozambique,Sofala,Maringue,Maringue,Maringue,-17.9644,34.3906,1,AIM,National,Members of the Mozambican armed forces occupied a timber industry complex and physically assaulted eight workers they found there. The workers were released later by the local secretary of the ruling Frelimo Party.,0,1561469187,MOZ
5283188,508,MZM613,613,2016-02-17,2016,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Police Forces of Mozambique (1990-),,1,13,Eastern Africa,Mozambique,Sofala,Gorongosa,Gorongosa,Gorongosa,-18.6756,34.0728,1,AIM,National,"Renamo gunmen attacked a police post on the main north-south road, at the entrance of Gorongosa in Sofala province. One guard was killed in the attack, as well as one attacker.",2,1561469187,MOZ
5283189,508,MZM614,614,2016-02-17,2016,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Police Forces of Mozambique (1990-),,1,13,Eastern Africa,Mozambique,Gaza,Bilene,Mazivila,Mazibila,-24.8719,33.1194,1,AIM,National,"Renamo gunmen attacked a police post in Mazivila, Bilene district in an attempt to seize the weapons it contained. Police later captured one of the five gunmen.",0,1561469187,MOZ
5283186,508,MZM611,611,2016-02-15,2016,1,Strategic developments,Other,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),FRELIMO: Liberation Front of Mozambique,7,37,Eastern Africa,Mozambique,Sofala,Chibabava,Muxungue,Muxungue,-20.5855,33.8448,1,AIM,National,Non-violent activity: Renamo gunmen opened fire on vehicles on the main north-south highway near Muxungue in Chibabava district. No casualties were reported.,0,1561469187,MOZ
5283187,508,MZM612,612,2016-02-15,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),FRELIMO: Liberation Front of Mozambique,7,37,Eastern Africa,Mozambique,Sofala,Nhamatanda,Nhamatanda,Nhamatanda,-19.2692,34.2128,1,AIM,National,"Renamo gunmen reportedly murdered an official of the ruling Frelimo Party at his home in Nhamatanda district, in Sofala province.",1,1561469187,MOZ
5283185,508,MZM608,608,2016-02-11,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Sofala,Chibabava,Muxungue,Muxungue,-20.5855,33.8448,2,AIM,National,"Alleged RENAMO gunmen attacked four civilian vehicles travelling along the main north-south highway, at Zove in Sofala province, leading to several injuries.",0,1561469187,MOZ
6289099,508,MZM607,607,2016-02-08,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Sofala,Nhamatanda,Nhamatanda,Nhamatanda,-19.2692,34.2128,1,Noticias,National,Six alleged RENAMO gunmen reportedly shot a community leader and his son at their home in Nhamatanda district on 8 February.,0,1572403753,MOZ
4833151,508,MZM606,606,2016-02-03,2016,1,Violence against civilians,Attack,Military Forces of Mozambique (1990-),,1,Civilians (Mozambique),,7,17,Eastern Africa,Mozambique,Tete,Moatize,Moatize,Moatize,-16.1153,33.7294,2,Diario de Mocambique,National,"Two soldiers of the Mozambqiue armed forces allegedly attacked a civilian vehicle in Nkondezi, Moatize district on 3 February, injuring three of its occupants. They were later arrested and detained by police.",0,1552577226,MOZ
6289101,508,MZM605,605,2016-02-03,2016,1,Violence against civilians,Attack,RENAMO: Mozambican National Resistance,,3,Civilians (Mozambique),Police Forces of Mozambique (1990-),7,37,Eastern Africa,Mozambique,Sofala,Maringue,Maringue,Maringue,-17.9644,34.3906,1,Noticias,National,"RENAMO gunmen raided the small town of Maringue, burning down several houses before members of the defence and security forces drove them away. Two people were injured in the attack, one seriously.",0,1572403753,MOZ
5283184,508,MZM604,604,2016-01-28,2016,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Military Forces of Mozambique (1990-),Police Forces of Mozambique (1990-),1,13,Eastern Africa,Mozambique,Zambezia,Morrumbala,Morrumbala,Morrumbala,-17.3269,35.5842,2,AIM,National,"Renamo gunmen attacked a position of the Mozambique army at the village of Zero, in Morrumbala district, in the central province of Zambezia. Three members of the police unit to protect natural resources were severely injured in the clash.",0,1561469187,MOZ
5283183,508,MZM603,603,2016-01-20,2016,1,Riots,Violent demonstration,Rioters (Mozambique),,5,Police Forces of Mozambique (1990-),,1,15,Eastern Africa,Mozambique,Maputo,Manhica,Palmeira,Palmeira,-25.2553,32.8728,1,AIM,National,"Residents of the town Palmeiras, 70km from Maputo, demonstrated against the alleged complicity of the police with criminals in the town on 22 January. They threw up barricades of burning tyres on the main north-south highway. The local police called for reinforcements from Maputo, and in the ensuing clashes one protester was shot dead.",1,1561469187,MOZ
7210890,508,MZM602,602,2016-01-20,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Mozambique),,3,Civilians (Mozambique),RENAMO: Mozambican National Resistance,7,37,Eastern Africa,Mozambique,Sofala,Beira,Cidade Da Beira,Beira,-19.8436,34.8389,1,AIM,National,"Unidentified armed men attempted to murder Manuel Bissopo, the general secretary of the countries main opposition party Renamo in Beira. The assailants shot at the car he was driving, killing his bodyguard, and seriously injuring Bissopo.",1,1600121119,MOZ
5283181,508,MZM601,601,2016-01-09,2016,1,Battles,Armed clash,Military Forces of Mozambique (1990-),,1,RENAMO: Mozambican National Resistance,,3,13,Eastern Africa,Mozambique,Tete,Cidade De Tete,Cidade De Tete,Tete,-16.1564,33.5867,1,AFP,International,"Local media reported a clash between government troops and Renamo in Tete on December 31, in which six houses were burnt down.",0,1561469187,MOZ
6707686,508,MZM600,600,2015-12-17,2015,1,Riots,Violent demonstration,Rioters (Mozambique),Students (Mozambique),5,Civilians (Mozambique),Students (Mozambique); Teachers (Mozambique),7,57,Eastern Africa,Mozambique,Maputo City,Maputo,Maputo,Maputo,-25.9655,32.5832,1,AIM,National,A group of pupils from the Mozambican Heroes Secondary School in the Maputo neighbourhood of Bagamoyo have reacted to mass exam failure by setting fire to part of the school on 17 December.,0,1578503612,MOZ
6857986,508,MZM599,599,2015-12-14,2015,1,Protests,Peaceful protest,Protesters (Mozambique),FRELIMO: Liberation Front of Mozambique,6,,,0,60,Eastern Africa,Mozambique,Nampula,Nampula,Cidade De Nampula,Nampula,-15.1200,39.2647,1,AIM,National,"Mozambiques ruling Frelimo Party boycotted a meeting of the municipal assembly in Nampula, in protest against the suspension of three of its members who are supposedly ineligible for membership of the Assembly under the Law on Public Probity.",0,1580939304,MOZ
5283178,508,MZM598,598,2015-12-08,2015,1,Violence against civilians,Attack,Unidentified Armed Group (Mozambique),,3,Civilians (Mozambique),,7,37,Eastern Africa,Mozambique,Maputo,Marracuene,Marracuene,Marracuene,-25.7369,32.6764,1,AIM,National,"Unknown assailants shot a prominent Mozambican jurist and political analyst, on the Maputo Ring Road in Marracuene district . Carlos Jeque, The motive for the attack is unknown",0,1561469187,MOZ
5283177,508,MZM597,597,2015-11-09,2015,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Mozambique),,3,,,0,30,Eastern Africa,Mozambique,Zambezia,Gile,Alto Ligonha,Serra Muiane,-15.7353,38.2553,1,AIM,National,"A group of people armed with rifles, machetes and pickaxes looted and destroyed a mine at Muiane operated by the company Tantalum Mineracao e Prospeccao Limitada following the killing of a robber at the mine by police",0,1561469187,MOZ
5017049,508,MZM1013,1013,2015-11-05,2015,1,Riots,Violent demonstration,Rioters (Mozambique),,5,Police Forces of Mozambique (1990-),,1,15,Eastern Africa,Mozambique,Cabo Delgado,Macomia,Mucojo,Pangane,-11.9986,40.5380,1,Jornal Domingo,National,"On Nov 5th, in Pangane, following the decision by local religious leaders to completely ban and confiscate alcoholic beverages in existing hotel and commercial establishments, the police arrested the head of this group of religious leaders. As a consequence, enraged community members rioted and blocked the passage of the police. One police officer was killed, two people were injured. [Size=not reported]",1,1552932719,MOZ
6764424,508,MZM596,596,2015-10-28,2015,2,Battles,Armed clash,Military Forces of Mozambique (1990-),,1,RENAMO: Mozambican National Resistance,,3,13,Eastern Africa,Mozambique,Zambezia,Morrumbala,Morrumbala,Morrumbala,-17.3269,35.5842,1,AFP,International,Fresh clashes between Mozambican government forces and the main opposition Renamo party resulted in several deaths,3,1580162542,MOZ
7210888,508,MZM595,595,2015-10-10,2015,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Police Forces of Mozambique (1990-),,1,13,Eastern Africa,Mozambique,Zambezia,Morrumbala,Morrumbala,Morrumbala,-17.3269,35.5842,1,AIM,National,"Shots were fired on Saturday between the Mozambican riot police and gunmen of the countries largest opposition party Renamo in the district of Morrumbala; no fatalities reported. Residents fled the village of Sabe, where some RENAMO militants had previously established a base",0,1600121119,MOZ
6857833,508,MZM594,594,2015-10-09,2015,1,Strategic developments,Other,RENAMO: Mozambican National Resistance,,3,Police Forces of Mozambique (1990-),,1,13,Eastern Africa,Mozambique,Sofala,Beira,Cidade Da Beira,Beira,-19.8436,34.8389,1,AFP,International,Non-violent activity: Mozambican police blockaded RENAMO opposition leader Afonso Dhlakama in his house in the central city of Beira on Friday.,0,1580939304,MOZ
6857996,508,MZM593,593,2015-10-06,2015,1,Riots,Violent demonstration,Rioters (International),Refugees/IDPs (International),5,Civilians (Mozambique),Health Workers (Mozambique),7,57,Eastern Africa,Mozambique,Nampula,Nampula,Cidade De Nampula,Nampula,-15.1200,39.2647,2,AIM,National,"Several dozen refugees, mostly from the Great Lakes region vandalized and looted the health centre at the Marratane refugee camp in the northern Mozambican province of Nampula. A unit of riot police was sent to the camp to restore order.",0,1580939305,MOZ
7210891,508,MZM592,592,2015-10-02,2015,1,Battles,Armed clash,RENAMO: Mozambican National Resistance,,3,Police Forces of Mozambique (1990-),,1,13,Eastern Africa,Mozambique,Manica,Gondola,Gondola,Gondola,-19.0883,33.6486,1,AIM,National,A unit of the Mozambican police clashed with gunmen of the countries largest opposition party Renamo in Gondola district. Unknown number of casualties,3,1600121119,MOZ
6707592,508,MZM591,591,2015-09-29,2015,1,Protests,Peaceful protest,Protesters (Mozambique),,6,,,0,60,Eastern Africa,Mozambique,Maputo City,Maputo,Maputo,Maputo,-25.9655,32.5832,1,AIM,National,"A strike was carried out by workers at the Maputo municipal bus company (EMTPM) in pursuit of a wage rise: buses were put off the road and workers demonstrated outside the EMTPM headquarters waving placards calling for the resignation of the current management. A police unit was called, but did not intervene.",0,1578503612,MOZ
